rating,review_summary,review_description,product_name,Price,product_id,compound,compound_sentiment,rating_sentiment,Polarity,TextBlob_Sentiment
5,Great product,No nonsense phone. Great camera performance..Best compact phone with the best of Google features..Cherry on the top - OS support till 7 years,Google Pixel 8,38999,GPJ41,0.836,positive,positive,0.7666666666666666,positive
3,Does the job,"Bought it during the big billion sale.This is my first premium mobile, liked the design and it's easy for single hand use.Display is good, haptics are good.Camera is decent ..have not explored too much.Heats up during video calls.Battery is a big disappointment, have to charge twice a day.Don't buy this mobile, thinking it has a 7 yr upgrade and it's premium looks, not worth it.And not worth paying 60k plus.Premium Chinese phones at 40k are way better",Google Pixel 8,38999,GPJ41,0.8429,positive,neutral,0.1291208791208791,positive
5,Must buy!,"Best product, Actually pixel 8 disign is very good and best camera quality ever and this device beats iphone 15 also in camera,. Performance and design also",Google Pixel 8,38999,GPJ41,0.9162,positive,positive,0.7275,positive
3,Nice,Couldn't connect with jio 5,Google Pixel 8,38999,GPJ41,0.0,neutral,neutral,0.0,neutral
5,Awesome,"Great Camera, Great Specs, I'm Switched IPHONE XR to PIXEL 8. Pixel Experience is Brilliant. Worth Buying. Yes, Price is Kind of Higher than other phone. But when u use this device, Then U feel like holding a Real flagship device better than S23 and iPhone 14. Now, Some cons, This phone has different kind of bugs, felt using in just 8 hrs. I think updates will fixed this later. And guys When u buy a pixel device always buy a Google 30W charger along with this. Coz, I'm charging with my apple 20W Power adapter, It takes like 1.5 hrs to charge 10- 100. Which is very dissapointing.",Google Pixel 8,38999,GPJ41,0.9625,positive,positive,0.3660714285714285,positive
5,Classy product,"I have been using stock Android for almost 10 years, moto nexus ,in note 2 , Motorola etc.... here are some cons of pixel 8.1)battery doesn't last for full day with moderate use..2)camera pop up design makes the mobile feel heavier.3)save passwords error as instead of login Id it shows password.4)Gemini ai can do better..Good points.Display is just awesome for HDR videos and daily use.Sound is good.Quick charging for first 50%.User friendly interface.Camera just tooo good.Overall good mobile for daily use but at such price one has more expectations for battery life atleast",Google Pixel 8,38999,GPJ41,0.5789,positive,positive,0.28863636363636364,positive
5,Perfect product!,I'm not sure why there is so much negative talk about the product outside or even in Flipkart reviews about heating.My device didn't heat up much yes there is a slight warmth in extensive usage that I observed in the iPhone too..Secondly I liked the pixel because of the AI dude this is way smatter than iPhone in most of the aspects..Finally it's up to you to make a decision.If you want a smarter phone way smatter than apple then pixel is best..7 years of software updates and security patch that's insane,Google Pixel 8,38999,GPJ41,0.6767,positive,positive,-0.04629629629629631,negative
4,Very Good,Phone competes easily with iphone in terms of photography but lacks in videography. For non-gamers no issues in performance.,Google Pixel 8,38999,GPJ41,-0.2732,negative,positive,0.43333333333333335,positive
4,Good choice,Everything is fine but there is a heating issue which is required to be fixed. As I don't play games or anything but phone gets heated up even after watching anything on the device,Google Pixel 8,38999,GPJ41,-0.2856,negative,positive,0.25833333333333336,positive
4,Pretty good,"This is a great android phone with excellent camera quality..Pros:.Camera: picture quality is outstanding with Google processing after capturing makes DSLR like pictures.Edge detection is not perfect in portrait mode...UI: very smooth UI you can feel flagship experience in it...Design: its size is compact and great for single hand usage and it's design is unique. Haptic and vibration is so good ...AI features: there are lots of AI and other features that makes this phone brilliant than other phones...Cons:.Battery: battery consumption improved a lot from day 1 but still it can't make it more than a day even with minimum usage. When using mobile data battery draining is more than using wifi. Charging takes 1.5 hours max . Those who are complaining slow charging disable adaptive charging option...Heating: phone warms with normal usage too. But it heats up a lot in direct sunlight...Others: no applock inbuilt. No Lock screen widget...If you are a tech guy and don't play games or not multimedia(YouTube/movie) user just go for it, if you get it less than 40k",Google Pixel 8,38999,GPJ41,0.8449,positive,positive,0.3087169312169312,positive
4,Pretty good,Awesome pers,Google Pixel 8,38999,GPJ41,0.6249,positive,positive,1.0,positive
5,Excellent,Just perfect no nonsense phone. Camera is top notch. Those who've experienced it will know. I have an S23 Ultra as well but the picture quality looks a tad better than the samsung flagship. Yes the Samsung has the resolution but the picture quality and shadows are much much better in pixel. UI needs no introduction. Go for it.,Google Pixel 8,38999,GPJ41,0.8979,positive,positive,0.6599999999999999,positive
5,Perfect product!,Initially when I received the phone I was disappointed. The phone was heating a lot even when it's in idle then I searched for heating issues and found out there is a adaptive connectivity service process running in the background and disabled it..From then the phone wasn't heating(sometimes while using camera) . Performance I don't play games so I never felt like there was any performance issues or lags.This is an excellent phone if you are considering to buy a stock android phone around 30-35k,Google Pixel 8,38999,GPJ41,-0.4233,negative,positive,0.012500000000000011,positive
5,Highly recommended,"Writing this review after 30 days of Usage..- PROS.- Clean Android experience pure stock, no lags no jitter..- Camera quality is superb , no over saturation of colors like other brands, It's impossible to take the wrong photo with Pixel. Picture quality is also near natural.- Processing speed is okay for my work as I am not a heavy user or gamer..- Heating is there when you use the phone constantly but it's bearable and normal , it does not get sky high hot..- Battery is decent..Cons.- As such no cons but I observed one unintended restart while recording a video. Happened only once..- Finger print sensor is does not work flawlessly when USB tethering is active. Happened multiple times...Will update the review on a longer run. 34k in the big billion days is worth for the product",Google Pixel 8,38999,GPJ41,0.2987,positive,positive,0.13409297052154193,positive
5,Perfect product!,"Bought this for 30k , upgraded from pixel 6a to this . I mean woww , camera is fantastic 😍. If you have less phone use definitely go for this . Display too bright specially in outside .I really love to click natural photos not too saturated as Samsung do. I have notice much better battery backup then pixel 6a nd s23.",Google Pixel 8,38999,GPJ41,0.9573,positive,positive,0.19120370370370374,positive
5,Simply awesome,"Design:..The Pixel 8 has a more compact design, making it easier to hold and use one-handed...Display:..The display has a higher refresh rate of 120Hz, providing a smoother visual experience...Camera:..The camera takes excellent photos, with good low-light performance...Battery:..charge the phone to 50% in 30 minutes by using 30w pd charger (Google)...5 to 6 hours of screen on time...Performance:..Good for normal users who needs pure android UI and smooth display working...Cons:..Not good for heavy users ...Not good for gamers .",Google Pixel 8,38999,GPJ41,0.9349,positive,positive,0.4012987012987013,positive
5,Fabulous!,I will say if u don't play games and not a very heavy addictive user of phone then u can go blindly for it. The camera never disappoints you the screen makes you fall in love and it's haptic feedback and vibration motor... I will just say I love it ... U may find a lot of negative feedback and comments about the phone but it's not the way as they show it's far better and at the price in BBD sale it will be an insane buy to get it.,Google Pixel 8,38999,GPJ41,0.498,positive,positive,-0.013675213675213675,negative
5,Just wow!,Awesome 😎,Google Pixel 8,38999,GPJ41,0.6249,positive,positive,1.0,positive
5,Just wow!,"The phone was Beast Camera(10/10), performance (9/10), Display (10/10).",Google Pixel 8,38999,GPJ41,0.0,neutral,positive,0.0,neutral
5,Picture Perfect Pixel,"The device feels perfect in my hands, and I really appreciate the Pixel!",Google Pixel 8,38999,GPJ41,0.7897,positive,positive,0.625,positive
5,Super!,Good,Google Pixel 8,38999,GPJ41,0.4404,positive,positive,0.7,positive
5,Wonderful,Product is good..Battery performance is low,Google Pixel 8,38999,GPJ41,-0.2732,negative,positive,0.0,neutral
5,Awesome,"The rounded aluminium sides and curved glass back feel nice and are easy to hold.New generative AI features including various image and video editing tools, new abilities for its voice assistant. Overall best Android phone ever launched . Futuristic 🚀",Google Pixel 8,38999,GPJ41,0.9081,positive,positive,0.30995670995670993,positive
5,Simply awesome,Value for money.Contemporary of iPhone in Android,Google Pixel 8,38999,GPJ41,0.34,positive,positive,0.0,neutral
5,Wonderful,Excellent camera... heating is ok... battery life average...,Google Pixel 8,38999,GPJ41,0.5719,positive,positive,0.45,positive
5,Worth every penny,Really good 💯😊 product. Much better than iPhone. While looking and having the phone in hand doesn't feel like having a costlier mobile.but using its features makes unique and stand a step for the pixels.,Google Pixel 8,38999,GPJ41,0.8011,positive,positive,0.525,positive
5,Terrific purchase,I purchased it after using iPhone 12 mini for 3 years..Beautiful design. Very elegant looking. Camera is also very nice. Battery doesn't seem to be a major issue to me. Display is nice. No network issues as I only use 4g...The only downside I noticed is that it heats up sometimes and the optical fingerprint sensor is not accurate always.,Google Pixel 8,38999,GPJ41,0.7491,positive,positive,0.2703571428571429,positive
3,Fair,"The battery will take 1 hour 45 minutes to charge with the original Google charger..Will gets warm when doing any heavy task and playing games.You need to use the phone with a back cover to avoid the body heating issue...Display,Sound and design is good. Quiet handy phone..Camera clarity is good but zooming is missing in the phone..Strictly for users who love pixel experience others please stay out and better go with other better options",Google Pixel 8,38999,GPJ41,0.9652,positive,neutral,0.30384615384615377,positive
5,Excellent,"Nice phone. Camera is simply awesome.Performance is smooth. No or minimal heating issue which might be solved by further updates. Battery backup is ok,if you are a normal user. Charging is faster with Google 30 w adapter.Not to be recommended for gamers..Overall performance is very good. Certainly you should go for it.",Google Pixel 8,38999,GPJ41,0.8545,positive,positive,0.2717857142857143,positive
3,Fair,Good but not as good as Samsung flagships in all areas except photos and videos...,Google Pixel 8,38999,GPJ41,-0.2867,negative,neutral,0.7,positive
5,Classy product,"Good if bought around 50k. Good camera , ultra smooth performance. But it is only a good value proposition when bought in and around 50k",Google Pixel 8,38999,GPJ41,0.8705,positive,positive,0.5,positive
5,Mind-blowing purchase,I'm using dis mobile from last 8 days....1. Design looks classy........2. Battery is compare to previous series much better v can tell......3. Display always superb.......4. Camera no words bcoz I'm pixel lover previous mobile also pixel 4a I used...now pixel 8 so no dout at all pics nd videos or always gud in dis in pixel series.......5. Performance wise for me k bcoz I'm not gaming person to play games..soo overall I loved 😍 dis pixel 8 mobile.........😍 😍 😍,Google Pixel 8,38999,GPJ41,0.9136,positive,positive,0.22380952380952382,positive
5,Highly recommended,"Google has an overall winner with pixel 8..I have been using this phone for the last 3 weeks and I will say I am totally impressed by what you get on the phone..If google stands by its claim of 7 years of OS update, then there are no regrets but only time will tell...Pros:.1. Performance is smooth. It is not a flagship killer or an ultimate gaming phone but you will be plesently surprised by what it can offer. I haven't witnessed any glitches or lag as such so far. All app use experience has been top notch. But if you are looking for a gaming phone then look elsewhere..2. Very clicky buttons and ultimate haptic feedback. This probably even beats the Iphone in this department..3. Wonderfully designed and the form factor is perfect for one hand use..4. Battery life has improved quite a bit. It took around 2 weeks for adaptive battery to kick in and ever since it has been amazing. Around 7 hrs of SOT with average to heavy use and still have 25% left at the end of the day. Lets see how it holds up in the long term. Overall very nice!!.5. The cameras and Google's post processing on its images will make you the star of any party. You get true to life colors and the dynamic range is balanced. The HDR mode is very good. And the portraits are also coming out good. I loved the super steady mode on the video camera which works like a charm, but it crops out a bit of the frame. Night mode also is very good, preserves enough detail and is better than what you get from other phone in this price range..6. The screen is bright and vibrant, very much readable when in direct sunlight..7. I did almost 40 mins of photo and video shooting but the phone didn't heat up much...Cons:.1. Me coming from galaxy note 10, still feel that google can add a lot more of software customisations..2. The finger print sensor is average. Face unlock is a hit and miss, doesn't work in low-light conditions..3. Speakers could have been better..4. Doesn't work with Airtel 5G yet. But it may be Airtel's fault they haven't listed the new pixels in there 5G section as of this writing..5. Price is too high, should have been around 55k. Not sure what Google was thinking about that...Overall a very well executed phone by Google but the price can be a bummer for many. I would say wait for a couple of months and then you should get very good discounts on this as usual with Google phones.",Google Pixel 8,38999,GPJ41,0.9981,positive,positive,0.2647397891963109,positive
5,Wonderful,"I traded my Pixel 7 for this, I'm very happy with my decision. This is the phone I would like to keep for at least 4 years. The phone is of perfect size, one of the best display panels I've seen on phones. Battery backup is top notch, they've definitely improved the speaker with this one. The OS is buttery smooth. They fixed the biometric scanner issue, now we have both face recognition and finger print working better than pixel 7 series...The only area I didn't find any upgrade is the camera, I compared both the phones side by side. In some cases I liked pictures taken in my old pixel 7...Go for it if you want to use it for a long time. Price should've been a little less at least by 8 to 10k. (I got it for a good deal, so I'm not complaining)",Google Pixel 8,38999,GPJ41,0.9832,positive,positive,0.28799019607843135,positive
4,Value-for-money,This is a very good phone. The pixel software is well optimised and works very smoothly. The display and design are excellent. The performance is average. This phone is not for gaming and it charges slowly and sometimes it feels a little warm because it is a compact phone and there is no major issue.,Google Pixel 8,38999,GPJ41,0.8402,positive,positive,0.29515624999999995,positive
4,Good choice,Great product by Google. Not the best for gaming despite that performance is great 👍🏼,Google Pixel 8,38999,GPJ41,0.7033,positive,positive,0.8666666666666667,positive
4,Good choice,"I don't know why people are complaining about battery life and connectivity issues.. I don't have any connectivity issues, I am getting to use this device for a whole day with a single charge.. The camera performance is excellent.. The price is definitely on the higher side but U can compromise for the camera and 7 years of android updates..",Google Pixel 8,38999,GPJ41,0.1154,positive,positive,0.2757142857142857,positive
5,Perfect product!,Must buy..Good camera 📸.Nice design 👌🏼.But i thik Pixel 4As display is better than Google Pixels other phones...6 / 7 / 8....,Google Pixel 8,38999,GPJ41,0.4404,positive,positive,0.1875,positive
4,Delightful,"After using it for 2 months, I'm writing this that this phone is good for normal users. This is not for heavy users or gamers. You can get around 4 to 5 hours of screen on time and the charging is bit slow. The display is top notch and the camera is also great. But if you come to performance part and if you are performing normal day-to-day task, you will not have any issues. But as soon as you start doing heavy task it will warm up..Overall Good for normal users",Google Pixel 8,38999,GPJ41,0.8779,positive,positive,0.2772727272727272,positive
5,Worth every penny,Good,Google Pixel 8,38999,GPJ41,0.4404,positive,positive,0.7,positive
4,Good quality product,"Battery is below average other than top flagship, heating issue is their but doesn't last long,.Camera as usual typical pixel ,one of the best, average selfie cam in low-light.Design is awesome.Display is crispy too.Haptics are best in business",Google Pixel 8,38999,GPJ41,0.9349,positive,positive,0.18425925925925923,positive
4,Good quality product,Battery should be better at this given price. Can't sustain even a day with full charge and minimum app use.,Google Pixel 8,38999,GPJ41,0.4404,positive,positive,0.425,positive
4,Pretty good,"Have been using Samsung flagship and mid rangers since last 10 years and was put off by UI and duplicate app stores. Decided to switch to Pixel 8. Design and software is fluid compared to 3rd party UIs.Very happy with the camera performance as it's flagship grade alongwith AI integration for editing video n photos. Battery performance is average.Hope future updates improve its performance.Experiencing heating issues during extended usage specially on 5g.If you want to stick to Android, it's the better choice.",Google Pixel 8,38999,GPJ41,0.9231,positive,positive,0.20714285714285716,positive
5,Great product,Excellent pick at this offer price of 36k.. camera is awesome in this phone. It was heated up for first week and now it's fine,Google Pixel 8,38999,GPJ41,0.8625,positive,positive,0.6666666666666666,positive
5,Worth every penny,"The phone is absolute excellent!.Software experience is too good..Most importantly one has to understand certain things before buying this phone..1) tensor g3 vs SD processor :This phone is using a processor which is there in pix 8 pro too so trust the brand as updates will keep on optimising its functioning. Moreover I played certain games and it went well smooth..2) the phone has a lot of excellent features if one knows how to use he can get the best out of it..3) camera is about quality, what you see that you take. In other phones saturation etc are made to make pics attractive but that makes it compromising on quality. It goes into the finer details especially with those macro lens...A few cons is that the edges are smooth and comfortable so making it slight slippery to hold even with spigen cover, if you keep doing photography out in the sun it gets warm. But these are the cons of all mobiles. The battery could have been a little better. But it doesn't trouble me as I use a Powerbank.",Google Pixel 8,38999,GPJ41,0.9793,positive,positive,0.2852591036414565,positive
5,Super!,Pixel 8 camera quality is better than i phone.,Google Pixel 8,38999,GPJ41,0.4404,positive,positive,0.5,positive
5,Just wow!,Really love it,Google Pixel 8,38999,GPJ41,0.6697,positive,positive,0.5,positive
5,Worth every penny,"I bought this for around 31k, for this price no need to hesitate go for it you won't regret it...Performance: 7/10 (very good performance for day to day use but it's not made for gaming)..Camera: 9/10 (in photography it eat s23 and iphone 14, but in videography still samsung and apple have little edge that why I didn't give 10)..Display: 9/10 (top notch display)..UI: very minimalist, butter smooth and professional (if you like colour OS and one UI this is not for you)..Battery: 7/10 (decent but not bad)..A couple you have to consider before buying this.This mobile started to burn while the camera is On..If you go outside with maps, especially during the afternoon this becomes a boiler..Game Don't go for it's not made for you and you even have any game launcher.",Google Pixel 8,38999,GPJ41,0.5742,positive,positive,0.16891666666666666,positive
5,Great product,Thanks to Flipkart for the fast delivery with a good offer. The phone is superb especially the cameras are excellent. Display and performance are also good. Battery performance depends on the usage. For me it lasts more than a day. Happy to purchase 🎉,Google Pixel 8,38999,GPJ41,0.966,positive,positive,0.5666666666666667,positive
5,Must buy!,Great phone with excellent cameras and good battery life.,Google Pixel 8,38999,GPJ41,0.8934,positive,positive,0.8333333333333334,positive
4,Simply awesome,All good except some heating here and there,Google Pixel 8,38999,GPJ41,0.4404,positive,positive,0.7,positive
5,Worth every penny,"This is my 4th pixel phone overall. I have used pixel 2, pixel 4a, pixel 6pro (still using) and now pixel 8..As expected this one is also very good to use. Really loved the new circle search feature.",Google Pixel 8,38999,GPJ41,0.8119,positive,positive,0.3292727272727272,positive
5,Simply awesome,Very smooth and great camera phone by Google.,Google Pixel 8,38999,GPJ41,0.6557,positive,positive,0.66,positive
1,Terrible product,Not a good product..a lot to be improved..Some apps are not opening and need to restart the phone and also charging cable is not working after one month.,Google Pixel 8,38999,GPJ41,-0.3412,negative,negative,-0.35,negative
5,Great product,Pixel just keeps getting better and better,Google Pixel 8,38999,GPJ41,0.7003,positive,positive,0.5,positive
5,Simply awesome,This is undoubtedly an awesome device. But nothing is perfect so it also has some flaws. Hopefully to get rid of them very soon.,Google Pixel 8,38999,GPJ41,0.2739,positive,positive,0.7333333333333334,positive
4,Nice product,For non heavy users it's best,Google Pixel 8,38999,GPJ41,0.6369,positive,positive,0.4,positive
4,Wonderful,A phone which deserves its place in the market...Pros:..+ Camera Quality: Improved sensor technology enhances photo and video quality..+ Smooth Performance: Enhanced processor and RAM deliver seamless multitasking and gaming experience..+ Enhanced Security Features: Advanced security measures for data protection and privacy..+ Smart features like personal safety and integration of AI..Adaptive battery usage...Cons:.- Terrible charging speed even when compared to phones from 2021..- Design resembles previous models..- Dark scenes video viewing experience in movies is not up to the mark because of only FHD resolution..- Pricing: Higher cost compared to similar phones in its range.,Google Pixel 8,38999,GPJ41,0.9153,positive,positive,0.004329004329004334,positive
1,Worst experience ever!,"Camera is awesome 👍 ... Superb clarity in zooming pic also ... Performance is too bad as. Cons is that the battery back up is not up to mark and too much heating issue . While heated then phone is hanging.. Not sure how come a flagship mobile having such a heating issue... Not recommended at all .,",Google Pixel 8,38999,GPJ41,0.7388,positive,negative,0.1785714285714286,positive
4,Good choice,Everything except cell signal reception is good.. 5g in jio heats the phone due to reception issues.. switch to 4g LTE and it's normal,Google Pixel 8,38999,GPJ41,0.0,neutral,positive,0.24166666666666667,positive
5,Nice,Great camera.Great design.Mediocre battery.Great display.A bit of heating issue but manageable.Also the battery is suggested to be improved within 2 weeks by AI.Anyways a Banger,Google Pixel 8,38999,GPJ41,0.7717,positive,positive,0.8,positive
4,Worth the money,"It's awesome phone buy only price is too high,.Price should be 50k , overall pixel is better than iPhone",Google Pixel 8,38999,GPJ41,0.7906,positive,positive,0.375,positive
1,Don't waste your money. WORTHLESS!,"I bought this device with high expectations, but it turned out to be a nightmare. The device started heating up even when it was not in use, and I faced numerous issues within the first week of purchase. It only has two basic apps installed, yet it lags and heats up a lot...The network on this device is a mystery, as I get better network speed on any other 5G-enabled mobile with the same SIM card and at the same location. The camera is also not up to mark as the AI features are not smooth as advertised. The ad is misleading in this regard, as it requires a good connection to upload images before the device can use those AI features...Moreover, the device's screen has become unresponsive twice, and the camera is laggy. When I tried to use the hotspot on my laptop, it was not visible on any device, and the USB tethering option did not work either...The device is updated and has the latest Android security update and Android version installed. However, Google's support is useless, as they asked me to drop the device at a service center, which takes up to 15 working days, leaving me without any option but to buy a new mobile to use during this period...Apple's services are better than Google's, and I regret spending so much money on this device. It is not worth the price, and I don't recommend it to anyone. I suggest going for other better options, and if it drops to a very low price, only then consider it.",Google Pixel 8,38999,GPJ41,-0.1415,negative,negative,0.10210743801652894,positive
5,Must buy!,Best in class camera is better than iPhone but some bugs n need to improve battery overall is good product buy in 55k,Google Pixel 8,38999,GPJ41,0.9052,positive,positive,0.55,positive
5,Must buy!,Awesome clean android experience :),Google Pixel 8,38999,GPJ41,0.8689,positive,positive,0.6222222222222222,positive
5,Classy product,The phone is very handy and very good. Display is awesome. Slow charging and Lil heating issue. But overall it's a premium phone.,Google Pixel 8,38999,GPJ41,0.5642,positive,positive,0.4779999999999999,positive
5,Brilliant,"I'm so impressed with my new Google Pixel 8. The screen is gorgeous and the performance is lightning fast.I'm loving every moment with my new Pixel, The battery life is incredible.The Android experience is so smooth and seamless.I'm so happy with my decision to buy the Google Pixel, It's worth every penny.",Google Pixel 8,38999,GPJ41,0.958,positive,positive,0.509090909090909,positive
2,Not good,Overheating problem Battery very Bad.Totally Bad choice,Google Pixel 8,38999,GPJ41,-0.7564,negative,negative,-0.24999999999999992,negative
2,Moderate,Please launch in 12 GB ram.this is option for iPhone and battery charging is very very slow.very very very heating issue I can not charge the mobile without AC or refrigerator help.,Google Pixel 8,38999,GPJ41,0.6124,positive,negative,0.26,positive
5,Brilliant,Phone is great . Good phone for corporate person,Google Pixel 8,38999,GPJ41,0.7906,positive,positive,0.5,positive
5,Wonderful,Smooth and amazing experience. The photos are natural and colours are a bit muted so not social media ready.,Google Pixel 8,38999,GPJ41,0.6358,positive,positive,0.2566666666666667,positive
5,Must buy!,rather than watching reviews just buy it if you love cameras and great phone 🙌,Google Pixel 8,38999,GPJ41,0.8519,positive,positive,0.65,positive
4,Good choice,Pure Android and various other features at its best..The downside is the processor performance and heating issues.,Google Pixel 8,38999,GPJ41,-0.25,negative,positive,0.029761904761904757,positive
3,Nice,"Awesome product from Google. Upgraded from 6A. Just love this piece. Notable difference in performance considering the amount I'm spending for this. Google should improve the performance of their phone and service center...Review after one week - Excessive heating while using Google Maps, Android Auto. The phone gets so hot that you don't even want to hold it.",Google Pixel 8,38999,GPJ41,0.8996,positive,neutral,0.4,positive
5,Wonderful,"From 4a to pixel 8...best camera,excellent handy premium design and display.high in performance..value for money",Google Pixel 8,38999,GPJ41,0.0,neutral,positive,0.6,positive
1,Did not meet expectations,"Heating issue and not worth the money, so many other issues as well",Google Pixel 8,38999,GPJ41,0.1114,positive,negative,0.075,positive
5,Great product,Value for money mobile,IQOO Neo9 Pro,38999,I2304,0.34,positive,positive,0.0,neutral
5,Mind-blowing purchase,Good ausom,IQOO Neo9 Pro,38999,I2304,0.4404,positive,positive,0.7,positive
5,Wonderful,Phone is good gaming and all normal use,IQOO Neo9 Pro,38999,I2304,0.4404,positive,positive,0.425,positive
5,Must buy!,"Good balanced phone. Camera, Battery and performance of this mobile is fabulous 🤩",IQOO Neo9 Pro,38999,I2304,0.743,positive,positive,0.55,positive
5,Classy product,Best phone with best performance,IQOO Neo9 Pro,38999,I2304,0.8555,positive,positive,1.0,positive
5,GREAT PURCHASE,Good performance phone excellent for gaming,IQOO Neo9 Pro,38999,I2304,0.765,positive,positive,0.85,positive
5,Terrific,This phone is very good,IQOO Neo9 Pro,38999,I2304,0.4927,positive,positive,0.9099999999999999,positive
5,Must buy!,Good phone,IQOO Neo9 Pro,38999,I2304,0.4404,positive,positive,0.7,positive
5,Best in the market!,"This phone is value for money mobile if you have 40k then buy it without thinking ⚡. Amazing performance,.Camera quality is also good, And the leather finish in back is also looks premium.",IQOO Neo9 Pro,38999,I2304,0.3022,positive,positive,0.43333333333333335,positive
5,Best Phone under 40K,After one month of usage here is my review:.Pros:.The processor is just too good..I can play BGMI at 90 fps smooth. and also HDR/ extreme.It does not over heat much..The charging is fast and the battery life is good.Camera is decent and good enough for photography...Cons:.There is some level of bloatware and its not a clean UI with some advertisements in the UI..The build does not feel very premium compared to glass..The video quality is not that good. but its ok for normal use,IQOO Neo9 Pro,38999,I2304,0.6976,positive,positive,0.2833333333333333,positive
5,Brilliant,Good,IQOO Neo9 Pro,38999,I2304,0.4404,positive,positive,0.7,positive
4,Very Good,Nice,IQOO Neo9 Pro,38999,I2304,0.4215,positive,positive,0.6,positive
5,Great product,Gaming performance.Camera.Fast charging,IQOO Neo9 Pro,38999,I2304,0.0,neutral,positive,0.0,neutral
5,Mind-blowing purchase,Product is good 👍,IQOO Neo9 Pro,38999,I2304,0.4404,positive,positive,0.7,positive
5,Must buy!,Product was good 👍😊,IQOO Neo9 Pro,38999,I2304,0.4404,positive,positive,0.7,positive
5,Classy product,One of the best phone 🤳🏻,IQOO Neo9 Pro,38999,I2304,0.6369,positive,positive,1.0,positive
4,Wonderful,Phone is great 👍👍👍,IQOO Neo9 Pro,38999,I2304,0.6249,positive,positive,0.8,positive
5,Classy product,Amazing phone,IQOO Neo9 Pro,38999,I2304,0.5859,positive,positive,0.6000000000000001,positive
5,Terrific purchase,Nice,IQOO Neo9 Pro,38999,I2304,0.4215,positive,positive,0.6,positive
5,Excellent,Best price segment killer device,IQOO Neo9 Pro,38999,I2304,-0.0258,negative,positive,1.0,positive
5,Awesome,It's Just amazing phone and its gaming experience is to smooth 😁 value for money 🤑 phone,IQOO Neo9 Pro,38999,I2304,0.7351,positive,positive,0.5,positive
5,Terrific,Gaming is next level🔥,IQOO Neo9 Pro,38999,I2304,0.0,neutral,positive,0.0,neutral
5,Awesome,Good performance,IQOO Neo9 Pro,38999,I2304,0.4404,positive,positive,0.7,positive
5,Highly recommended,Best filpkart sale phone really nice 👍 I am very happy 😊😊,IQOO Neo9 Pro,38999,I2304,0.9059,positive,positive,0.8666666666666667,positive
5,Just wow!,Superb,IQOO Neo9 Pro,38999,I2304,0.6249,positive,positive,1.0,positive
2,Bad quality,Al ok but battery Backup is poor,IQOO Neo9 Pro,38999,I2304,-0.5499,negative,negative,0.04999999999999999,positive
5,Just wow!,Very good product,IQOO Neo9 Pro,38999,I2304,0.4927,positive,positive,0.9099999999999999,positive
5,Perfect product!,Excellent,IQOO Neo9 Pro,38999,I2304,0.5719,positive,positive,1.0,positive
4,Good choice,Its good you should purchase even in 2024 nice deal with this price loved it and continuing the love,IQOO Neo9 Pro,38999,I2304,0.93,positive,positive,0.625,positive
5,Best in the market!,Excellent performance,IQOO Neo9 Pro,38999,I2304,0.5719,positive,positive,1.0,positive
5,Brilliant,Amazing phone for what it is designed. Gaming is a flawless experience in this phone. I have never experienced any issues since last 2 months that I ordered this phone. Camera os alright. Good enough for a gaming phone. Overall a great deal.,IQOO Neo9 Pro,38999,I2304,0.9442,positive,positive,0.3375,positive
5,Excellent,"Excellent handset beast performance,camera also good.Gamming experience is best of best",IQOO Neo9 Pro,38999,I2304,0.9201,positive,positive,1.0,positive
3,Nice,Good,IQOO Neo9 Pro,38999,I2304,0.4404,positive,neutral,0.7,positive
5,Classy product,Good,IQOO Neo9 Pro,38999,I2304,0.4404,positive,positive,0.7,positive
5,Classy product,"Samsung Galaxy s series great features at attractive price like always..pros..1. Killer Look with handy weight balance.2. Super Smooth scrolling experience in display.3. Fast Fingerprint sensor.4. Audio quality super..5. Battery hold almost for a day even in heavy use not gaming..6. gaming experience very smooth without any lag..7. Phone has Reverse Charging Features to charge other gadgets wirelessly.8. camera... that is the best part of s series , awesome like always ...9. 5g connectivity...10 . last but not least.. samsung UI.. Gives it a smooth user experience...Cons:.1. While gaming, it alot, i guess no cooling features in it..2. Battery drain 1 % in every 2 minutes while gaming..3. Mic quality need to be improved, there is sparkle voice of other person while on speakers.4. No charger, no back cover, i think when we buy expensive phone, we deserve both of them...5. rest things just fine, will add on review if get anything else..",SAMSUNG Galaxy S23 5G,39999,SM-S911BZEBINS,0.9118,positive,positive,0.31500000000000006,positive
5,Best in the market!,Superb phone....,SAMSUNG Galaxy S23 5G,39999,SM-S911BZEBINS,0.6249,positive,positive,1.0,positive
5,Highly recommended,This time Samsung does very well. Currently Best Premium Smartphone in market.,SAMSUNG Galaxy S23 5G,39999,SM-S911BZEBINS,0.7818,positive,positive,0.6,positive
5,Worth every penny,Camera and display quality is awesome.There is no comparison in this segment.,SAMSUNG Galaxy S23 5G,39999,SM-S911BZEBINS,-0.296,negative,positive,0.0,neutral
5,Must buy!,"Amazing Product, Light Weight, Best Camera, Handy, Compact Premium Smart Phone.",SAMSUNG Galaxy S23 5G,39999,SM-S911BZEBINS,0.8934,positive,positive,0.562857142857143,positive
